intern_id,attendance,punctuality,sprint_completion,task_quality,deadline_met,communication,collaboration,initiative_score,work_quality,productivity,performance_score,performance
RX1294,79.94,100,50.0,55.71,68.56,78.94736842105263,71.05263157894737,76.92307692307693,62.135000000000005,63.46153846153847,61.413000000000004,high
RX1295,61.18,100,25.0,89.7,77.06,55.00000000000001,49.50000000000001,50.0,83.38,37.5,62.05799999999999,low
RX1296,64.5466429020759,100,80.0,75.0,72.67,86.66666666666667,78.0,80.0,73.83500000000001,80.0,73.94332858041518,medium
RX1297,26.24,0,50.0,73.66,58.8,88.23529411764706,79.41176470588235,69.23076923076923,66.22999999999999,59.61538461538461,54.105999999999995,medium
RX1298,43.17,0,16.666666666666664,31.18,19.32,12.5,11.25,11.11111111111111,25.25,13.888888888888888,26.852,low
RX1299,83.31,100,100.0,82.97,75.85,66.66666666666666,59.99999999999999,100.0,79.41,100.0,86.723,high
RX1300,58.3,100,71.42857142857143,55.87,58.36,91.30434782608695,82.17391304347827,90.0,57.114999999999995,80.71428571428572,61.52157142857142,high
RX1301,9.62,100,75.0,78.69,54.98,61.904761904761905,55.714285714285715,90.9090909090909,66.835,82.95454545454545,59.027,medium
RX1302,74.8,100,60.0,71.91,67.34,80.0,72.0,88.88888888888889,69.625,74.44444444444444,68.001,medium
RX1303,99.15,100,71.42857142857143,89.94,68.22,90.0,81.0,77.77777777777779,79.08,74.60317460317461,81.88457142857143,medium
RX1304,49.38,100,60.0,48.74,28.58,66.66666666666666,59.99999999999999,92.3076923076923,38.66,76.15384615384616,48.214,medium
RX1305,100.0,100,100.0,59.177902141957155,79.63,77.77777777777779,70.00000000000001,84.61538461538461,69.40395107097858,92.3076923076923,83.67937064258714,high
RX1306,64.69,100,100.0,85.81,85.62,100.0,90.0,100.0,85.715,100.0,85.80499999999999,high
RX1307,64.5466429020759,0,80.0,40.04,19.69,50.0,45.0,70.0,29.865000000000002,75.0,52.85932858041518,medium
RX1308,36.55,0,83.33333333333334,78.17,56.08,66.66666666666666,59.99999999999999,77.77777777777779,67.125,80.55555555555557,66.977,medium
RX1309,84.78,0,71.42857142857143,55.42,100.0,91.66666666666666,82.5,53.84615384615385,77.71000000000001,62.63736263736264,75.01057142857142,medium
RX1310,74.41,100,80.0,59.177902141957155,69.87,76.47058823529412,68.82352941176471,85.71428571428571,64.52395107097858,82.85714285714286,70.60937064258715,medium
RX1311,85.52,0,100.0,93.11,85.07,80.0,72.0,81.81818181818183,89.09,90.9090909090909,92.051,high
RX1312,100.0,0,50.0,89.73,70.96,95.83333333333334,86.25000000000001,85.71428571428571,80.345,67.85714285714286,76.11099999999999,medium
RX1313,78.11,100,66.66666666666666,56.17,75.43,73.91304347826086,66.52173913043478,50.0,65.80000000000001,58.33333333333333,67.559,medium
RX1314,90.62,100,60.0,100.0,100.0,75.0,67.5,80.0,100.0,70.0,86.124,high
RX1315,55.21,0,20.0,70.95,68.81,52.38095238095239,47.142857142857146,25.0,69.88,22.5,52.089,low
RX1316,54.45,0,83.33333333333334,44.1,61.87,83.33333333333334,75.00000000000001,46.15384615384615,52.985,64.74358974358975,61.49400000000001,medium
RX1317,48.97,0,83.33333333333334,33.89,90.62,59.09090909090909,53.18181818181819,81.81818181818183,62.255,82.57575757575759,63.08500000000001,medium
RX1318,79.56,0,33.33333333333333,59.177902141957155,0.0,4.761904761904762,4.285714285714286,11.11111111111111,29.588951070978577,22.22222222222222,43.66537064258714,low
RX1319,100.0,100,50.0,100.0,49.89,58.82352941176471,52.94117647058824,71.42857142857143,74.945,60.714285714285715,74.97800000000001,medium
RX1320,49.74,0,60.0,58.47,59.55,50.0,45.0,50.0,59.01,55.0,57.398999999999994,medium
RX1321,63.52,0,75.0,36.36,55.7,60.86956521739131,54.78260869565218,87.5,46.03,81.25,57.252,medium
RX1322,81.39,100,83.33333333333334,53.23,34.06,61.111111111111114,55.00000000000001,75.0,43.644999999999996,79.16666666666667,64.05900000000001,medium
RX1323,100.0,100,57.14285714285714,94.05,66.39,86.66666666666667,78.0,50.0,80.22,53.57142857142857,78.63585714285713,medium
RX1324,89.43,100,25.0,45.06,25.96,5.555555555555555,5.0,25.0,35.510000000000005,25.0,44.096000000000004,low
RX1325,66.88,100,40.0,99.48,77.66,90.0,81.0,78.57142857142857,88.57,59.285714285714285,70.75200000000001,medium
RX1326,26.41,100,60.0,68.42,49.87,73.91304347826086,66.52173913043478,70.0,59.144999999999996,65.0,53.782,medium
RX1327,100.0,100,75.0,60.66,100.0,89.47368421052632,80.52631578947368,90.9090909090909,80.33,82.95454545454545,80.698,medium
RX1328,100.0,100,25.0,22.17,93.76,62.5,56.25,58.333333333333336,57.965,41.66666666666667,52.903000000000006,low
RX1329,63.17,0,71.42857142857143,42.93,31.23,69.56521739130434,62.608695652173914,88.88888888888889,37.08,80.15873015873015,53.18757142857143,medium
RX1330,68.27,100,75.0,100.0,100.0,70.0,63.0,85.71428571428571,100.0,80.35714285714286,86.154,medium
RX1331,100.0,100,83.33333333333334,69.38,100.0,94.44444444444444,85.0,66.66666666666666,84.69,75.0,85.814,medium
RX1332,25.61,0,50.0,29.57,84.16,95.83333333333334,86.25000000000001,57.14285714285714,56.864999999999995,53.57142857142857,45.825,medium
RX1333,100.0,0,57.14285714285714,54.55,59.15,77.27272727272727,69.54545454545455,58.333333333333336,56.849999999999994,57.73809523809524,65.33785714285713,medium
RX1334,75.39,100,42.857142857142854,61.35,55.82,11.76470588235294,10.588235294117647,50.0,58.585,46.42857142857143,57.50414285714286,low
RX1335,59.75,100,60.0,67.1,60.36,76.47058823529412,68.82352941176471,45.45454545454545,63.73,52.72727272727273,62.152,medium
RX1336,79.27,0,85.71428571428571,70.71,44.34,90.0,81.0,46.15384615384615,57.525,65.93406593406593,71.64928571428571,medium
RX1337,65.74,100,85.71428571428571,80.47,58.61,50.0,45.0,84.61538461538461,69.53999999999999,85.16483516483515,74.72528571428572,medium
RX1338,58.72,100,60.0,61.64,87.63,52.17391304347826,46.95652173913043,78.57142857142857,74.63499999999999,69.28571428571428,65.762,medium
RX1339,100.0,0,83.33333333333334,49.73,74.27,68.75,61.875,64.28571428571429,62.0,73.80952380952382,74.773,medium
RX1340,46.12,0,83.33333333333334,33.79,44.29,56.25,50.625,91.66666666666666,39.04,87.5,53.21900000000001,medium
RX1341,54.11,0,71.42857142857143,86.3,74.04,50.0,45.0,60.0,80.17,65.71428571428572,72.94857142857143,medium
RX1342,50.3,0,25.0,26.0,55.56,63.1578947368421,56.84210526315789,50.0,40.78,37.5,36.472,low
RX1343,70.3,0,16.666666666666664,59.177902141957155,52.14,12.5,11.25,14.285714285714285,55.658951070978574,15.476190476190474,47.24137064258715,low
RX1344,62.99,100,40.0,90.93,80.84,62.5,56.25,55.55555555555556,85.885,47.77777777777778,68.045,medium
RX1345,17.66,0,25.0,56.93,34.88,52.63157894736842,47.368421052631575,58.333333333333336,45.905,41.66666666666667,35.087,low
RX1346,76.83,0,50.0,46.81,24.99,50.0,45.0,20.0,35.9,35.0,49.407,low
RX1347,88.31,100,60.0,59.177902141957155,87.17,78.26086956521739,70.43478260869566,83.33333333333334,73.17395107097857,71.66666666666667,70.84937064258715,high
RX1348,82.4,100,60.0,67.34,82.26,80.0,72.0,64.28571428571429,74.80000000000001,62.142857142857146,71.134,high
RX1349,51.04,0,50.0,67.39,100.0,61.904761904761905,55.714285714285715,69.23076923076923,83.695,59.61538461538461,65.425,medium
RX1350,64.5466429020759,100,85.71428571428571,87.97,95.5,79.16666666666666,71.25,92.3076923076923,91.735,89.01098901098901,84.11461429470089,high
RX1351,88.95,100,14.285714285714285,71.66,60.15,52.63157894736842,47.368421052631575,55.55555555555556,65.905,34.920634920634924,55.60371428571429,low
RX1352,40.39,0,50.0,20.58,81.4,70.0,63.0,92.85714285714286,50.99,71.42857142857143,45.532000000000004,medium
RX1353,64.5466429020759,100,50.0,85.01,73.94,86.95652173913044,78.26086956521739,76.92307692307693,79.475,63.46153846153847,68.20032858041517,high
RX1354,84.1,0,16.666666666666664,56.1,42.86,26.08695652173913,23.478260869565215,54.54545454545454,49.480000000000004,35.6060606060606,47.222,low
RX1355,100.0,100,50.0,100.0,62.5,64.70588235294117,58.23529411764706,90.9090909090909,81.25,70.45454545454545,77.5,high
RX1356,100.0,100,57.14285714285714,77.05,72.63,70.58823529411765,63.52941176470589,80.0,74.84,68.57142857142857,74.78385714285714,high
RX1357,95.34,100,100.0,78.62,79.73,94.44444444444444,85.0,85.71428571428571,79.17500000000001,92.85714285714286,88.6,high
RX1358,52.23,0,57.14285714285714,73.45,73.43,58.333333333333336,52.5,58.333333333333336,73.44,57.73809523809524,64.30985714285714,medium
RX1359,67.09,0,85.71428571428571,73.8,32.09,72.22222222222221,65.0,92.85714285714286,52.945,89.28571428571428,67.69028571428571,medium
RX1360,78.29,0,40.0,67.92,28.42,55.00000000000001,49.50000000000001,36.36363636363637,48.17,38.18181818181819,53.718,low
RX1361,67.82,0,20.0,95.89,81.81,50.0,45.0,42.857142857142854,88.85,31.428571428571427,64.693,low
RX1362,100.0,100,20.0,0.0,0.0,41.17647058823529,37.05882352941176,38.46153846153847,0.0,29.230769230769234,26.0,low
RX1363,0.0,0,33.33333333333333,51.53,60.11,35.294117647058826,31.764705882352946,8.333333333333332,55.82,20.83333333333333,37.480999999999995,low
RX1364,58.24,0,100.0,62.55,69.12,93.33333333333333,84.0,91.66666666666666,65.83500000000001,95.83333333333333,74.237,high
RX1365,0.0,100,42.857142857142854,61.38,41.75,66.66666666666666,59.99999999999999,77.77777777777779,51.565,60.317460317460316,39.62114285714286,medium
RX1366,100.0,0,100.0,96.99,43.6,71.42857142857143,64.28571428571429,78.57142857142857,70.295,89.28571428571428,87.817,high
RX1367,99.3,100,33.33333333333333,55.07,29.99,9.523809523809524,8.571428571428571,33.33333333333333,42.53,33.33333333333333,52.379,low
RX1368,74.14,100,66.66666666666666,78.03,16.78,81.25,73.125,44.44444444444444,47.405,55.55555555555555,61.592999999999996,medium
RX1369,100.0,0,57.14285714285714,54.53,47.83,69.56521739130434,62.608695652173914,60.0,51.18,58.57142857142857,63.06785714285714,medium
RX1370,20.38,100,83.33333333333334,79.75,46.3,76.47058823529412,68.82352941176471,50.0,63.025,66.66666666666667,62.261,medium
RX1371,57.07,100,50.0,49.87,100.0,90.47619047619048,81.42857142857143,46.15384615384615,74.935,48.07692307692308,61.375,medium
RX1372,73.67,100,71.42857142857143,59.39,84.46,72.72727272727273,65.45454545454547,76.92307692307693,71.925,74.17582417582418,70.87157142857143,high
RX1373,100.0,100,50.0,71.53,52.11,68.75,61.875,50.0,61.82,50.0,66.881,medium
RX1374,72.2,100,80.0,98.66,42.91,57.14285714285714,51.42857142857142,90.9090909090909,70.785,85.45454545454545,76.62,medium
RX1375,63.71,0,100.0,47.16,82.63,87.5,78.75,80.0,64.895,90.0,73.416,high
RX1376,100.0,100,100.0,57.16,69.45,69.56521739130434,62.608695652173914,91.66666666666666,63.305,95.83333333333333,81.038,high
RX1377,13.21,0,50.0,0.0,61.2,50.0,45.0,61.53846153846154,30.6,55.769230769230774,29.882,medium
RX1378,50.25,0,60.0,82.49,75.68,90.47619047619048,81.42857142857143,44.44444444444444,79.08500000000001,52.22222222222222,67.933,medium
RX1379,76.11,0,50.0,69.08,51.28,87.5,78.75,100.0,60.18,75.0,61.202000000000005,high
RX1380,88.83,100,60.0,32.27,59.41,59.09090909090909,53.18181818181819,50.0,45.84,55.0,57.32900000000001,medium
RX1381,61.93,100,100.0,51.51,82.37,100.0,90.0,100.0,66.94,100.0,74.313,high
RX1382,77.51,100,50.0,84.27,73.39,26.666666666666668,24.0,22.22222222222222,78.83,36.111111111111114,70.46100000000001,low
RX1383,0.0,100,28.57142857142857,0.0,14.85,19.047619047619047,17.142857142857142,50.0,7.425,39.285714285714285,11.541428571428572,low
RX1384,43.99,0,40.0,76.19,26.71,37.5,33.75,23.076923076923077,51.45,31.53846153846154,48.997,low
RX1385,85.12,0,40.0,52.19,55.43,90.0,81.0,57.14285714285714,53.81,48.57142857142857,55.766999999999996,medium
RX1386,64.5466429020759,100,20.0,0.0,99.5,13.333333333333334,12.0,33.33333333333333,49.75,26.666666666666664,38.80932858041518,low
RX1387,66.32,0,20.0,35.64,100.0,5.88235294117647,5.294117647058823,54.54545454545454,67.82,37.272727272727266,49.956,low
RX1388,83.8,100,57.14285714285714,54.93,30.68,93.75,84.375,87.5,42.805,72.32142857142857,56.51785714285714,medium
RX1389,55.46,100,75.0,20.52,100.0,81.25,73.125,87.5,60.26,81.25,59.748,medium
RX1390,52.88,100,25.0,62.31,82.05,52.17391304347826,46.95652173913043,27.27272727272727,72.18,26.136363636363633,53.179,low
RX1391,20.2,0,25.0,100.0,49.42,65.0,58.5,25.0,74.71000000000001,25.0,51.424,low
RX1392,87.47,100,83.33333333333334,40.93,77.29,94.73684210526315,85.26315789473684,100.0,59.11,91.66666666666667,70.23100000000001,high
RX1393,42.6,100,83.33333333333334,59.94,50.99,52.17391304347826,46.95652173913043,45.45454545454545,55.465,64.3939393939394,61.7,medium
RX1394,14.67,0,40.0,100.0,96.47,35.0,31.5,58.333333333333336,98.235,49.16666666666667,64.228,low
RX1395,9.01,0,14.285714285714285,39.73,88.27,16.666666666666664,14.999999999999998,54.54545454545454,64.0,34.41558441558441,35.660714285714285,low
RX1396,43.46,0,83.33333333333334,55.53,100.0,86.36363636363636,77.72727272727272,50.0,77.765,66.66666666666667,70.351,medium
RX1397,100.0,100,60.0,59.77,72.11,66.66666666666666,59.99999999999999,58.333333333333336,65.94,59.16666666666667,70.353,medium
RX1398,62.45,100,50.0,48.15,43.15,52.63157894736842,47.368421052631575,75.0,45.65,62.5,50.565000000000005,medium
RX1399,39.07,100,57.14285714285714,65.2,55.04,47.368421052631575,42.63157894736842,53.84615384615385,60.120000000000005,55.49450549450549,55.524857142857144,medium
RX1400,47.91,0,40.0,26.46,62.96,11.11111111111111,10.0,46.15384615384615,44.71,43.07692307692308,42.112,low
RX1401,90.29,100,80.0,52.71,88.11,46.666666666666664,42.0,83.33333333333334,70.41,81.66666666666667,75.49300000000001,medium
RX1402,49.79,100,25.0,57.36,60.36,25.0,22.5,44.44444444444444,58.86,34.72222222222222,46.738,low
RX1403,19.3,0,33.33333333333333,54.04,66.8,38.88888888888889,35.00000000000001,15.384615384615385,60.42,24.358974358974358,43.431999999999995,low
RX1404,52.78,100,50.0,56.97,81.1,73.68421052631578,66.3157894736842,78.57142857142857,69.035,64.28571428571428,58.86699999999999,medium
RX1405,69.73,100,50.0,33.41,60.36,56.25,50.625,77.77777777777779,46.885,63.88888888888889,51.041,medium
RX1406,100.0,100,66.66666666666666,6.89,44.76,94.11764705882352,84.70588235294117,75.0,25.825,70.83333333333333,51.019,medium
RX1407,70.44,0,75.0,36.18,88.23,81.25,73.125,90.9090909090909,62.205,82.95454545454545,65.088,medium
RX1408,77.55,100,50.0,60.47,92.94,65.0,58.5,50.0,76.705,50.0,67.239,medium
RX1409,100.0,100,71.42857142857143,48.47,57.99,95.23809523809523,85.71428571428571,84.61538461538461,53.230000000000004,78.02197802197801,67.56757142857143,medium
RX1410,79.08,100,100.0,48.27,68.72,69.56521739130434,62.608695652173914,66.66666666666666,58.495000000000005,83.33333333333333,74.041,high
RX1411,79.08,100,75.0,79.2,80.03,80.95238095238095,72.85714285714286,100.0,79.61500000000001,87.5,78.08200000000001,high
RX1412,62.11,0,40.0,37.28,22.64,50.0,45.0,7.142857142857142,29.96,23.57142857142857,40.134,low
RX1413,37.42,0,20.0,100.0,34.84,5.88235294117647,5.294117647058823,58.333333333333336,67.42,39.16666666666667,50.452000000000005,low
RX1414,10.73,100,16.666666666666664,59.177902141957155,14.22,11.11111111111111,10.0,53.84615384615385,36.69895107097858,35.256410256410255,27.74337064258715,low
RX1415,10.97,100,57.14285714285714,58.04,70.76,95.65217391304348,86.08695652173914,50.0,64.4,53.57142857142857,50.90085714285715,medium
RX1416,66.83,100,66.66666666666666,49.47,81.95,77.77777777777779,70.00000000000001,44.44444444444444,65.71000000000001,55.55555555555555,64.597,medium
RX1417,41.13,100,80.0,35.69,100.0,68.42105263157895,61.578947368421055,58.333333333333336,67.845,69.16666666666667,62.933,medium
RX1418,74.87,0,75.0,68.88,100.0,94.73684210526315,85.26315789473684,100.0,84.44,87.5,78.138,high
RX1419,77.97,0,20.0,70.84,56.47,36.36363636363637,32.727272727272734,50.0,63.655,35.0,54.14,low
RX1420,23.62,0,50.0,63.28,39.05,54.54545454545454,49.090909090909086,84.61538461538461,51.165,67.3076923076923,46.518,medium
RX1421,92.21,100,100.0,88.89,53.09,94.44444444444444,85.0,100.0,70.99000000000001,100.0,85.727,high
RX1422,60.31,0,50.0,0.0,39.24,30.434782608695656,27.39130434782609,10.0,19.62,30.0,34.91,low
RX1423,41.81,0,40.0,47.78,72.33,93.33333333333333,84.0,80.0,60.055,60.0,49.162,medium
RX1424,74.94,100,75.0,74.1,95.76,66.66666666666666,59.99999999999999,58.333333333333336,84.93,66.66666666666667,78.87,medium
RX1425,64.71,100,71.42857142857143,38.02,47.16,75.0,67.5,58.333333333333336,42.59,64.88095238095238,55.20857142857143,medium
RX1426,12.16,0,50.0,43.85,46.0,82.35294117647058,74.11764705882352,44.44444444444444,44.925,47.22222222222222,39.787000000000006,medium
RX1427,36.71,0,42.857142857142854,13.8,54.37,40.909090909090914,36.81818181818182,55.55555555555556,34.085,49.2063492063492,35.213142857142856,low
RX1428,88.05,100,25.0,42.01,83.12,61.904761904761905,55.714285714285715,7.142857142857142,62.565,16.07142857142857,54.337,low
RX1429,70.6,100,33.33333333333333,53.92,76.51,22.727272727272727,20.454545454545453,12.5,65.215,22.916666666666664,55.59799999999999,low
RX1430,49.53,100,40.0,19.41,2.62,60.0,54.0,42.857142857142854,11.015,41.42857142857143,28.253,low
RX1431,83.88,100,80.0,96.62,87.99,65.0,58.5,61.53846153846154,92.305,70.76923076923077,87.36,medium
RX1432,76.1,0,57.14285714285714,44.94,87.29,59.09090909090909,53.18181818181819,62.5,66.11500000000001,59.82142857142857,63.30285714285714,medium
RX1433,55.0,100,80.0,100.0,79.47,81.81818181818183,73.63636363636364,71.42857142857143,89.735,75.71428571428572,80.894,medium
RX1434,100.0,0,20.0,0.0,65.1,33.33333333333333,29.999999999999996,8.333333333333332,32.55,14.166666666666666,39.019999999999996,low
RX1435,87.31,100,42.857142857142854,33.1,95.92,23.52941176470588,21.176470588235293,7.142857142857142,64.51,25.0,59.433142857142855,low
RX1436,53.79,100,83.33333333333334,51.25,62.05,63.63636363636363,57.27272727272727,62.5,56.65,72.91666666666667,63.543,medium
RX1437,84.58,100,100.0,66.74,57.67,75.0,67.5,75.0,62.205,87.5,78.472,high
RX1438,75.85,100,40.0,70.6,95.37,55.55555555555556,50.0,92.85714285714286,82.985,66.42857142857143,67.42399999999999,medium
RX1439,32.79,100,75.0,68.21,59.35,78.26086956521739,70.43478260869566,71.42857142857143,63.78,73.21428571428572,61.391,medium
RX1440,72.25,0,57.14285714285714,33.24,77.31,81.25,73.125,63.63636363636363,55.275000000000006,60.38961038961038,57.026857142857146,medium
RX1441,100.0,100,75.0,100.0,65.57,82.35294117647058,74.11764705882352,62.5,82.785,68.75,85.614,high
RX1442,51.23,100,75.0,97.87,59.21,94.44444444444444,85.0,100.0,78.54,87.5,73.949,high
RX1443,77.95,0,50.0,34.25,100.0,78.94736842105263,71.05263157894737,92.85714285714286,67.125,71.42857142857143,60.865,high
RX1444,40.28,100,66.66666666666666,59.177902141957155,62.4,64.70588235294117,58.23529411764706,66.66666666666666,60.78895107097858,66.66666666666666,58.289370642587144,medium
RX1445,49.55,0,42.857142857142854,100.0,70.97,94.44444444444444,85.0,90.0,85.485,66.42857142857143,66.96114285714286,medium
RX1446,63.62,100,100.0,83.59,70.97,66.66666666666666,59.99999999999999,100.0,77.28,100.0,81.995,high
RX1447,64.5466429020759,0,75.0,32.44,87.19,83.33333333333334,75.00000000000001,69.23076923076923,59.815,72.11538461538461,62.57932858041518,medium
RX1448,83.22,100,75.0,86.82,54.8,100.0,90.0,88.88888888888889,70.81,81.94444444444444,76.14999999999999,high
RX1449,45.4,0,66.66666666666666,86.17,45.95,56.25,50.625,78.57142857142857,66.06,72.61904761904762,64.121,medium
RX1450,57.29,100,85.71428571428571,36.74,69.36,75.0,67.5,72.72727272727273,53.05,79.22077922077922,62.06628571428571,high
RX1451,64.5466429020759,100,100.0,70.69,52.38,75.0,67.5,80.0,61.535,90.0,74.59232858041517,high
RX1452,48.99,100,50.0,39.85,76.16,90.9090909090909,81.81818181818181,85.71428571428571,58.004999999999995,67.85714285714286,51.985,medium
RX1453,70.67,100,83.33333333333334,100.0,77.11,75.0,67.5,75.0,88.555,79.16666666666667,84.556,high
RX1454,44.81,0,80.0,14.67,34.43,73.68421052631578,66.3157894736842,62.5,24.55,71.25,44.249,medium
RX1455,40.65,0,85.71428571428571,60.13,100.0,94.44444444444444,85.0,44.44444444444444,80.065,65.07936507936508,71.8832857142857,medium
RX1456,100.0,100,100.0,30.97,87.3,77.27272727272727,69.54545454545455,69.23076923076923,59.135,84.61538461538461,76.751,high
RX1457,57.22,0,50.0,24.06,98.2,94.11764705882352,84.70588235294117,92.3076923076923,61.13,71.15384615384616,53.30200000000001,medium
RX1458,100.0,100,83.33333333333334,0.0,100.0,100.0,90.0,75.0,50.0,79.16666666666667,65.0,high
RX1459,62.66,100,75.0,100.0,82.03,90.0,81.0,64.28571428571429,91.015,69.64285714285714,81.438,high
RX1460,49.11,100,100.0,48.13,98.66,76.47058823529412,68.82352941176471,100.0,73.395,100.0,73.993,high
RX1461,100.0,0,25.0,25.46,59.22,63.1578947368421,56.84210526315789,25.0,42.34,25.0,46.982,low
RX1462,24.65,100,75.0,81.52,98.03,62.5,56.25,58.333333333333336,89.775,66.66666666666667,71.49200000000002,medium
RX1463,56.03,100,100.0,43.11,69.94,95.65217391304348,86.08695652173914,81.81818181818183,56.525,90.9090909090909,68.127,high
RX1464,88.51,100,100.0,66.5,90.8,73.68421052631578,66.3157894736842,80.0,78.65,90.0,85.812,high
RX1465,48.44,0,25.0,53.31,6.29,8.695652173913043,7.826086956521739,9.090909090909092,29.8,17.045454545454547,34.439,low
RX1466,90.14,100,100.0,93.56,81.62,93.33333333333333,84.0,81.81818181818183,87.59,90.9090909090909,92.42,high
RX1467,66.64,0,20.0,57.54,100.0,21.052631578947366,18.94736842105263,18.181818181818183,78.77,19.090909090909093,56.59,low
RX1468,55.02,0,16.666666666666664,26.25,97.81,56.52173913043478,50.869565217391305,36.36363636363637,62.03,26.515151515151516,43.441,low
RX1469,62.63,0,57.14285714285714,48.29,14.8,47.82608695652174,43.04347826086957,45.45454545454545,31.545,51.298701298701296,47.115857142857145,medium
RX1470,87.49,100,83.33333333333334,74.64,81.93,75.0,67.5,62.5,78.285,72.91666666666667,81.27600000000001,high
RX1471,88.61,100,71.42857142857143,51.83,84.52,66.66666666666666,59.99999999999999,90.9090909090909,68.175,81.16883116883116,71.60357142857143,high
RX1472,55.85,100,50.0,42.53,95.82,29.411764705882355,26.47058823529412,36.36363636363637,69.175,43.18181818181819,58.093,low
RX1473,54.86,0,85.71428571428571,49.99,100.0,90.0,81.0,83.33333333333334,74.995,84.52380952380952,71.68328571428572,medium
RX1474,65.85,100,100.0,54.02,73.93,81.81818181818183,73.63636363636364,100.0,63.97500000000001,100.0,74.162,high
RX1475,100.0,0,71.42857142857143,49.52,42.91,75.0,67.5,87.5,46.215,79.46428571428572,64.86657142857143,medium
RX1476,100.0,100,100.0,83.83,44.63,100.0,90.0,75.0,64.23,87.5,84.075,high
RX1477,75.79,0,42.857142857142854,28.78,63.7,83.33333333333334,75.00000000000001,66.66666666666666,46.24,54.76190476190476,49.38914285714286,medium
RX1478,100.0,0,83.33333333333334,72.27,68.0,58.333333333333336,52.5,76.92307692307693,70.13499999999999,80.12820512820514,80.281,medium
RX1479,38.1,100,60.0,31.13,65.59,88.88888888888889,80.0,88.88888888888889,48.36,74.44444444444444,48.077,medium
RX1480,100.0,100,50.0,42.69,61.64,61.111111111111114,55.00000000000001,81.81818181818183,52.165,65.9090909090909,60.135,medium
RX1481,70.91,100,40.0,38.03,69.85,47.82608695652174,43.04347826086957,33.33333333333333,53.94,36.666666666666664,51.561,low
RX1482,46.59,0,50.0,69.55,63.68,23.52941176470588,21.176470588235293,35.714285714285715,66.615,42.85714285714286,57.919,low
RX1483,77.52,100,66.66666666666666,61.02,93.11,75.0,67.5,70.0,77.065,68.33333333333333,72.432,high
RX1484,100.0,0,75.0,61.38,72.52,66.66666666666666,59.99999999999999,70.0,66.95,72.5,75.418,medium
RX1485,44.36,0,71.42857142857143,48.58,54.73,47.05882352941176,42.35294117647059,57.14285714285714,51.655,64.28571428571428,55.82057142857143,medium
RX1486,100.0,100,40.0,74.33,49.93,35.0,31.5,54.54545454545454,62.129999999999995,47.272727272727266,64.285,low
RX1487,64.5466429020759,0,66.66666666666666,63.2,77.86,47.368421052631575,42.63157894736842,70.0,70.53,68.33333333333333,67.44132858041517,medium
RX1488,100.0,100,100.0,72.59,85.93,95.0,85.5,66.66666666666666,79.26,83.33333333333333,88.96300000000001,high
RX1489,53.38,0,25.0,39.0,65.43,36.36363636363637,32.727272727272734,27.27272727272727,52.215,26.136363636363633,42.962,low
RX1490,94.51,100,100.0,69.62,100.0,87.5,78.75,63.63636363636363,84.81,81.81818181818181,89.788,high
RX1491,32.46,0,20.0,60.21,58.43,18.181818181818183,16.363636363636367,22.22222222222222,59.32,21.11111111111111,42.241,low
RX1492,80.81,100,42.857142857142854,38.83,99.95,38.88888888888889,35.00000000000001,50.0,69.39,46.42857142857143,60.65814285714286,low
RX1493,100.0,100,50.0,74.19,61.75,69.56521739130434,62.608695652173914,75.0,67.97,62.5,69.607,medium
RX1494,88.6,0,66.66666666666666,86.97,100.0,95.23809523809523,85.71428571428571,80.0,93.485,73.33333333333333,83.81099999999999,high
RX1495,57.01,100,75.0,59.177902141957155,21.81,93.75,84.375,45.45454545454545,40.493951070978575,60.22727272727273,56.017370642587146,medium
RX1496,100.0,100,42.857142857142854,17.72,100.0,61.111111111111114,55.00000000000001,50.0,58.86,46.42857142857143,58.17314285714286,medium
RX1497,100.0,0,60.0,51.04,17.63,69.56521739130434,62.608695652173914,53.84615384615385,34.335,56.92307692307692,56.837999999999994,medium
RX1498,46.48,100,20.0,45.51,53.93,5.88235294117647,5.294117647058823,14.285714285714285,49.72,17.142857142857142,39.735,low
RX1499,100.0,100,80.0,42.46,100.0,75.0,67.5,62.5,71.23,71.25,76.738,medium
RX1500,70.62,0,50.0,0.0,67.06,54.166666666666664,48.75,92.85714285714286,33.53,71.42857142857143,42.536,medium
RX1501,71.19,0,40.0,74.31,55.37,11.76470588235294,10.588235294117647,33.33333333333333,64.84,36.666666666666664,59.605,low
RX1502,74.18,100,75.0,46.77,100.0,70.0,63.0,85.71428571428571,73.385,80.35714285714286,71.367,high
RX1503,23.65,0,71.42857142857143,24.21,100.0,70.0,63.0,92.3076923076923,62.105000000000004,81.86813186813187,53.421571428571426,medium
RX1504,43.98,100,71.42857142857143,70.2,78.77,72.22222222222221,65.0,80.0,74.485,75.71428571428572,67.03857142857143,high
RX1505,48.08,0,50.0,89.67,67.29,80.95238095238095,72.85714285714286,44.44444444444444,78.48,47.22222222222222,64.975,medium
RX1506,57.86,100,66.66666666666666,41.25,83.85,91.66666666666666,82.5,70.0,62.55,68.33333333333333,60.717,high
RX1507,97.79,0,50.0,77.1,68.36,68.75,61.875,90.0,72.72999999999999,70.0,71.36,medium
RX1508,49.5,100,66.66666666666666,31.46,33.78,83.33333333333334,75.00000000000001,90.0,32.620000000000005,78.33333333333333,46.093999999999994,medium
